X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,Label
0,16,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,695,D
0,0,0,16,48,32,0,0,0,0,0,0,0,0,0,0,0,0,128,695,D
0,0,0,0,0,0,0,16,48,32,0,0,0,0,0,0,0,0,128,695,L
0,0,0,0,0,0,0,0,0,0,32,96,64,0,0,0,0,0,128,695,D
48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,224,759,D
0,48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,224,759,C
0,16,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,32,224,759,R
0,8,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,32,224,759,R
0,4,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,32,224,759,D
0,0,0,0,0,0,0,0,0,0,0,4,12,8,0,0,0,32,224,759,D
48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,236,767,D
0,48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,236,767,C
0,16,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,36,236,767,D
0,0,0,16,48,32,0,0,0,0,0,0,0,0,0,0,0,36,236,767,D
0,0,0,0,16,48,32,0,0,0,0,0,0,0,0,0,0,36,236,767,R
0,0,0,0,0,0,0,0,0,8,24,16,0,0,0,0,0,36,236,767,D
48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,60,252,767,R
24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,60,252,767,D
0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,8,60,252,767,R
0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,60,252,767,R
0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,60,252,767,R
0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,60,252,767,R
0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,60,252,767,R
0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,60,252,767,D
32,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63,255,767,D
0,32,56,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63,255,767,R
0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63,255,767,R
0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63,255,767,R
0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,8,63,255,767,D
56,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,63,255,767,D
0,56,32,0,0,0,0,0,0,0,0,0,0,0,0,4,15,63,255,767,D
0,0,56,32,0,0,0,0,0,0,0,0,0,0,0,4,15,63,255,767,C
0,0,32,32,48,0,0,0,0,0,0,0,0,0,0,4,15,63,255,767,D
0,0,0,32,32,48,0,0,0,0,0,0,0,0,0,4,15,63,255,767,R
0,0,0,16,16,24,0,0,0,0,0,0,0,0,0,4,15,63,255,767,R
0,0,0,8,8,12,0,0,0,0,0,0,0,0,0,4,15,63,255,767,R
0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,4,15,63,255,767,R
0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,4,15,63,255,767,R
0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,4,15,63,255,767,R
0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,4,15,63,255,767,D
48,48,0,0,0,0,0,0,0,0,0,0,0,2,2,7,15,63,255,767,D
0,0,48,48,0,0,0,0,0,0,0,0,0,2,2,7,15,63,255,767,D
0,0,0,0,0,0,0,0,0,0,0,0,48,50,2,7,15,63,255,767,D
32,48,16,0,0,0,0,0,0,0,0,0,0,2,2,55,63,63,255,767,L
64,96,32,0,0,0,0,0,0,0,0,0,0,2,2,55,63,63,255,767,D
0,64,96,32,0,0,0,0,0,0,0,0,0,2,2,55,63,63,255,767,L
0,128,192,64,0,0,0,0,0,0,0,0,0,2,2,55,63,63,255,767,L
0,256,384,128,0,0,0,0,0,0,0,0,0,2,2,55,63,63,255,767,L
0,512,768,256,0,0,0,0,0,0,0,0,0,2,2,55,63,63,255,767,L
0,0,0,0,0,0,0,512,768,256,0,0,0,2,2,55,63,63,255,767,D
32,48,32,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,63,575,D
0,32,48,32,0,0,0,0,0,0,0,0,0,0,0,2,2,55,63,575,C
0,16,56,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,63,575,D
0,0,16,56,0,0,0,0,0,0,0,0,0,0,0,2,2,55,63,575,L
0,0,32,112,0,0,0,0,0,0,0,0,0,0,0,2,2,55,63,575,L
0,0,64,224,0,0,0,0,0,0,0,0,0,0,0,2,2,55,63,575,D
0,0,0,64,224,0,0,0,0,0,0,0,0,0,0,2,2,55,63,575,L
0,0,0,0,0,0,128,448,0,0,0,0,0,0,0,2,2,55,63,575,D
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,183,511,575,D
56,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,191,C
32,32,48,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,191,L
64,64,96,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,191,D
0,64,64,96,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,191,L
0,128,128,192,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,191,L
0,256,256,384,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,191,L
0,512,512,768,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,191,L
0,512,512,768,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,191,L
0,512,512,768,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,191,L
0,0,0,0,0,512,512,768,0,0,0,0,0,0,0,0,2,2,55,191,D
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,514,823,191,D
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,514,567,959,D
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,514,567,959,C
0,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,2,514,567,959,L
0,0,0,0,64,64,64,64,0,0,0,0,0,0,0,0,2,514,567,959,D
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,66,578,631,959,D
48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,578,631,D
0,48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,578,631,C
0,16,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,66,578,631,R
0,8,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,66,578,631,D
0,0,8,24,16,0,0,0,0,0,0,0,0,0,0,0,0,66,578,631,R
0,0,0,0,0,0,4,12,8,0,0,0,0,0,0,0,0,66,578,631,D
32,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,590,639,D
0,32,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,590,639,C
0,16,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0,70,590,639,D
0,0,16,16,48,0,0,0,0,0,0,0,0,0,0,0,0,70,590,639,D
0,0,0,16,16,48,0,0,0,0,0,0,0,0,0,0,0,70,590,639,C
0,0,0,56,8,0,0,0,0,0,0,0,0,0,0,0,0,70,590,639,D
0,0,0,0,56,8,0,0,0,0,0,0,0,0,0,0,0,70,590,639,D
0,0,0,0,0,56,8,0,0,0,0,0,0,0,0,0,0,70,590,639,C
0,0,0,0,0,48,32,32,0,0,0,0,0,0,0,0,0,70,590,639,C
0,0,0,0,0,32,56,0,0,0,0,0,0,0,0,0,0,70,590,639,C
0,0,0,0,0,16,16,48,0,0,0,0,0,0,0,0,0,70,590,639,L
0,0,0,0,0,32,32,96,0,0,0,0,0,0,0,0,0,70,590,639,L
0,0,0,0,0,64,64,192,0,0,0,0,0,0,0,0,0,70,590,639,D
0,0,0,0,0,0,64,64,192,0,0,0,0,0,0,0,0,70,590,639,L
0,0,0,0,0,0,0,0,0,0,0,128,128,384,0,0,0,70,590,639,D
16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,718,D
0,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,718,C
0,16,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,718,D
0,0,16,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,198,718,C
0,0,56,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,718,C
0,0,32,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,198,718,R
0,0,16,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,198,718,D
0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,16,0,0,198,718,D
32,32,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,222,734,D
0,32,32,48,0,0,0,0,0,0,0,0,0,0,0,0,0,16,222,734,C
0,8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,222,734,C
0,48,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,222,734,R
0,24,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,16,222,734,R
0,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,222,734,R
0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,222,734,R
0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,222,734,R
0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,222,734,D
0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,16,222,734,D
32,32,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,223,735,D
0,32,32,48,0,0,0,0,0,0,0,0,0,0,0,0,0,19,223,735,C
0,8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,223,735,C
0,48,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,19,223,735,D
0,0,48,16,16,0,0,0,0,0,0,0,0,0,0,0,0,19,223,735,L
0,0,0,0,0,96,32,32,0,0,0,0,0,0,0,0,0,19,223,735,D
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,51,255,735,D
16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,255,767,D
0,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,255,767,C
0,16,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,115,255,767,L
0,32,96,32,0,0,0,0,0,0,0,0,0,0,0,0,0,115,255,767,L
0,64,192,64,0,0,0,0,0,0,0,0,0,0,0,0,0,115,255,767,L
0,128,384,128,0,0,0,0,0,0,0,0,0,0,0,0,0,115,255,767,L
0,256,768,256,0,0,0,0,0,0,0,0,0,0,0,0,0,115,255,767,L
0,0,256,768,256,0,0,0,0,0,0,0,0,0,0,0,0,115,255,767,D
0,0,0,0,0,0,0,0,0,0,0,0,0,256,768,256,0,115,255,767,D
48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,D
0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,371,D
0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,371,R
0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,371,R
0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,371,D
24,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,383,D
0,24,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,383,C
0,32,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,383,L
0,64,96,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,383,L
0,128,192,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,383,D
0,0,128,192,64,0,0,0,0,0,0,0,0,0,0,0,0,0,12,383,L
0,0,256,384,128,0,0,0,0,0,0,0,0,0,0,0,0,0,12,383,L
0,0,0,0,0,512,768,256,0,0,0,0,0,0,0,0,0,0,12,383,R
0,0,0,0,0,256,384,128,0,0,0,0,0,0,0,0,0,0,12,383,D
0,0,0,0,0,0,256,384,128,0,0,0,0,0,0,0,0,0,12,383,R
0,0,0,0,0,0,128,192,64,0,0,0,0,0,0,0,0,0,12,383,L
0,0,0,0,0,0,256,384,128,0,0,0,0,0,0,0,0,0,12,383,L
0,0,0,0,0,0,512,768,256,0,0,0,0,0,0,0,0,0,12,383,D
0,0,0,0,0,0,0,512,768,256,0,0,0,0,0,0,0,0,12,383,R
0,0,0,0,0,0,0,256,384,128,0,0,0,0,0,0,0,0,12,383,D
0,0,0,0,0,0,0,0,256,384,128,0,0,0,0,0,0,0,12,383,C
0,0,0,0,0,0,0,0,192,384,0,0,0,0,0,0,0,0,12,383,D
0,0,0,0,0,0,0,0,0,192,384,0,0,0,0,0,0,0,12,383,R
0,0,0,0,0,0,0,0,0,96,192,0,0,0,0,0,0,0,12,383,R
0,0,0,0,0,0,0,0,0,48,96,0,0,0,0,0,0,0,12,383,R
0,0,0,0,0,0,0,0,0,24,48,0,0,0,0,0,0,0,12,383,D
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,48,0,12,383,D
48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,60,383,R
24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,60,383,R
12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,60,383,R
6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,60,383,R
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,60,383,D
0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,60,383,R
0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,60,383,R
0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,24,60,383,D
16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,63,383,D
0,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,63,383,D
0,0,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,27,63,383,D
0,0,0,16,56,0,0,0,0,0,0,0,0,0,0,0,0,27,63,383,C
0,0,0,16,48,16,0,0,0,0,0,0,0,0,0,0,0,27,63,383,D
0,0,0,0,16,48,16,0,0,0,0,0,0,0,0,0,0,27,63,383,C
0,0,0,0,56,16,0,0,0,0,0,0,0,0,0,0,0,27,63,383,R
0,0,0,0,28,8,0,0,0,0,0,0,0,0,0,0,0,27,63,383,D
0,0,0,0,0,28,8,0,0,0,0,0,0,0,0,0,0,27,63,383,R
0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,27,63,383,D
0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,27,63,383,C
0,0,0,0,0,0,0,0,0,0,8,12,8,0,0,0,0,27,63,383,D
0,0,0,0,0,0,0,0,0,0,0,8,12,8,0,0,0,27,63,383,L
0,0,0,0,0,0,0,0,0,0,0,16,24,16,0,0,0,27,63,383,L
0,0,0,0,0,0,0,0,0,0,0,32,48,32,0,0,0,27,63,383,L
0,0,0,0,0,0,0,0,0,0,0,64,96,64,0,0,0,27,63,383,L
0,0,0,0,0,0,0,0,0,0,0,128,192,128,0,0,0,27,63,383,L
0,0,0,0,0,0,0,0,0,0,0,256,384,256,0,0,0,27,63,383,L
0,0,0,0,0,0,0,0,0,0,0,512,768,512,0,0,0,27,63,383,L
0,0,0,0,0,0,0,0,0,0,0,512,768,512,0,0,0,27,63,383,L
0,0,0,0,0,0,0,0,0,0,0,0,0,512,768,512,0,27,63,383,D
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,831,895,D
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,831,895,C
0,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,539,831,895,L
0,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,539,831,895,D
0,0,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,539,831,895,L
0,0,0,0,0,0,0,128,128,128,128,0,0,0,0,0,0,539,831,895,D
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,667,959,895,D
0,0,32,48,32,0,0,0,0,0,0,0,0,0,0,0,0,128,667,959,D
0,0,0,0,0,0,0,32,48,32,0,0,0,0,0,0,0,128,667,959,L
0,0,0,0,0,0,0,0,64,96,64,0,0,0,0,0,0,128,667,959,D
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,763,D
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,763,D
0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,763,D
0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,763,C
0,0,0,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,192,763,D
0,0,0,0,32,32,32,32,0,0,0,0,0,0,0,0,0,0,192,763,L
0,0,0,0,64,64,64,64,0,0,0,0,0,0,0,0,0,0,192,763,L
0,0,0,0,128,128,128,128,0,0,0,0,0,0,0,0,0,0,192,763,D
0,0,0,0,0,128,128,128,128,0,0,0,0,0,0,0,0,0,192,763,D
0,0,0,0,0,0,128,128,128,128,0,0,0,0,0,0,0,0,192,763,L
0,0,0,0,0,0,256,256,256,256,0,0,0,0,0,0,0,0,192,763,D
0,0,0,0,0,0,0,256,256,256,256,0,0,0,0,0,0,0,192,763,L
0,0,0,0,0,0,0,512,512,512,512,0,0,0,0,0,0,0,192,763,D
0,0,0,0,0,0,0,0,512,512,512,512,0,0,0,0,0,0,192,763,D
56,32,0,0,0,0,0,0,0,0,0,0,0,0,0,512,512,512,704,763,D
0,56,32,0,0,0,0,0,0,0,0,0,0,0,0,512,512,512,704,763,D
0,0,56,32,0,0,0,0,0,0,0,0,0,0,0,512,512,512,704,763,R
0,0,28,16,0,0,0,0,0,0,0,0,0,0,0,512,512,512,704,763,R
0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,512,512,512,704,763,R
0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,512,512,512,704,763,D
0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,512,512,512,704,763,R
0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,512,512,512,704,763,R
0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,512,512,512,704,763,D
16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,512,512,512,711,767,D
0,0,0,0,0,0,0,0,0,0,16,56,0,0,0,512,512,512,711,767,D
32,48,16,0,0,0,0,0,0,0,0,0,0,0,0,512,512,528,767,767,D
0,32,48,16,0,0,0,0,0,0,0,0,0,0,0,512,512,528,767,767,D
0,0,32,48,16,0,0,0,0,0,0,0,0,0,0,512,512,528,767,767,C
0,0,24,48,0,0,0,0,0,0,0,0,0,0,0,512,512,528,767,767,D
0,0,0,0,0,0,24,48,0,0,0,0,0,0,0,512,512,528,767,767,L
0,0,0,0,0,0,0,48,96,0,0,0,0,0,0,512,512,528,767,767,D
32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,512,560,624,767,767,D
0,32,32,32,32,0,0,0,0,0,0,0,0,0,0,512,560,624,767,767,L
0,64,64,64,64,0,0,0,0,0,0,0,0,0,0,512,560,624,767,767,L
0,128,128,128,128,0,0,0,0,0,0,0,0,0,0,512,560,624,767,767,D
0,0,128,128,128,128,0,0,0,0,0,0,0,0,0,512,560,624,767,767,L
0,0,0,0,0,0,0,0,256,256,256,256,0,0,0,512,560,624,767,767,D
16,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,816,880,D
0,16,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,512,816,880,L
0,32,96,64,0,0,0,0,0,0,0,0,0,0,0,0,0,512,816,880,D
0,0,32,96,64,0,0,0,0,0,0,0,0,0,0,0,0,512,816,880,L
0,0,64,192,128,0,0,0,0,0,0,0,0,0,0,0,0,512,816,880,D
0,0,0,0,0,0,0,0,64,192,128,0,0,0,0,0,0,512,816,880,D
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,704,944,880,D
32,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1008,1008,D
0,32,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1008,1008,R
0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1008,1008,R
0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1008,1008,R
0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1008,1008,R
0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1008,1008,L
0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1008,1008,D
0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1008,1008,L
0,0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1008,1008,R
0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1008,1008,R
0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1008,1008,D
0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,576,1008,1008,L
0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,576,1008,1008,D
16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1016,1022,D
0,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1016,1022,C
0,16,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1016,1022,R
0,8,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1016,1022,R
0,4,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1016,1022,D
0,0,4,12,4,0,0,0,0,0,0,0,0,0,0,0,0,576,1016,1022,R
0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,576,1016,1022,R
0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,576,1016,1022,R
0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,576,1016,1022,D
32,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,1019,D
0,32,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,1019,C
0,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,1019,D
0,0,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,1019,C
0,0,16,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,577,1019,C
0,0,56,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,1019,R
0,0,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,1019,D
0,0,0,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,577,1019,R
0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,577,1019,D
32,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,D
0,32,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,D
0,0,32,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,D
0,0,0,32,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,591,C
0,0,0,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,C
0,0,0,16,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,591,L
0,0,0,32,96,32,0,0,0,0,0,0,0,0,0,0,0,0,0,591,L
0,0,0,64,192,64,0,0,0,0,0,0,0,0,0,0,0,0,0,591,D
0,0,0,0,64,192,64,0,0,0,0,0,0,0,0,0,0,0,0,591,L
0,0,0,0,128,384,128,0,0,0,0,0,0,0,0,0,0,0,0,591,L
0,0,0,0,256,768,256,0,0,0,0,0,0,0,0,0,0,0,0,591,L
0,0,0,0,256,768,256,0,0,0,0,0,0,0,0,0,0,0,0,591,L
0,0,0,0,0,0,0,0,0,256,768,256,0,0,0,0,0,0,0,591,D
56,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,768,847,D
0,56,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,768,847,R
0,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,768,847,D
0,0,0,0,0,0,0,0,0,0,0,28,16,0,0,0,0,256,768,847,D
48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,796,863,D
0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,796,863,R
0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,796,863,R
0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,796,863,R
0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,796,863,R
0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,796,863,R
0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,796,863,R
0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,796,863,R
0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,796,863,D
0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,256,796,863,D
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,799,863,L
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,799,863,D
0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,799,863,C
0,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,259,799,863,L
0,0,0,128,128,128,128,0,0,0,0,0,0,0,0,0,0,259,799,863,D
0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,387,799,863,D
56,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,387,927,991,D
0,56,32,0,0,0,0,0,0,0,0,0,0,0,0,0,128,387,927,991,C
0,32,32,48,0,0,0,0,0,0,0,0,0,0,0,0,128,387,927,991,D
0,0,32,32,48,0,0,0,0,0,0,0,0,0,0,0,128,387,927,991,C
0,0,8,56,0,0,0,0,0,0,0,0,0,0,0,0,128,387,927,991,R
0,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,128,387,927,991,D
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,156,387,927,991,D
48,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,132,415,927,991,D
0,48,32,32,0,0,0,0,0,0,0,0,0,0,0,0,132,415,927,991,D
0,0,48,32,32,0,0,0,0,0,0,0,0,0,0,0,132,415,927,991,C
0,0,32,56,0,0,0,0,0,0,0,0,0,0,0,0,132,415,927,991,C
0,0,16,16,48,0,0,0,0,0,0,0,0,0,0,0,132,415,927,991,D
0,0,0,16,16,48,0,0,0,0,0,0,0,0,0,0,132,415,927,991,R
0,0,0,8,8,24,0,0,0,0,0,0,0,0,0,0,132,415,927,991,R
0,0,0,4,4,12,0,0,0,0,0,0,0,0,0,0,132,415,927,991,R
0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,132,415,927,991,R
0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,132,415,927,991,R
0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,132,415,927,991,D
32,56,0,0,0,0,0,0,0,0,0,0,0,0,1,1,135,415,927,991,D
0,32,56,0,0,0,0,0,0,0,0,0,0,0,1,1,135,415,927,991,D
0,0,32,56,0,0,0,0,0,0,0,0,0,0,1,1,135,415,927,991,C
0,0,16,16,48,0,0,0,0,0,0,0,0,0,1,1,135,415,927,991,C
0,0,56,8,0,0,0,0,0,0,0,0,0,0,1,1,135,415,927,991,D
0,0,0,56,8,0,0,0,0,0,0,0,0,0,1,1,135,415,927,991,C
0,0,0,48,32,32,0,0,0,0,0,0,0,0,1,1,135,415,927,991,R
0,0,0,24,16,16,0,0,0,0,0,0,0,0,1,1,135,415,927,991,R
